mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2099308172861735,0.008937461671122107,0.0139312744140625,0.0013556591244366467,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.5601783060921253,-0.1829713451359738,-0.14251718667371804,-0.2952222793006057,0.18807871904087334,59
0.44358118375142414,0.0328807981077406,0.02821238835652669,0.003694392525596457,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.5601783060921253,-0.019802883737908505,-0.10312004230565863,-0.22770041071189748,0.23754522434728112,19
0.10675779978434245,0.002071219800246116,0.008154789606730143,1.827633883186033e-05,30,2,5,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.5601783060921253,-0.1829713451359738,-0.08998766084963905,-0.27771243735924606,0.2033088236077164,51
0.21111981074015299,0.0035857753037711296,0.013183514277140299,0.0003093007533712692,30,2,5,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.4552923695481168,-0.019802883737908505,-0.06372289793759944,-0.17960605040787492,0.19576252932681257,1
0.41681353251139325,0.0170065595796695,0.02165063222249349,0.00593538223255552,30,2,5,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.4552923695481168,-0.12858185800328537,-0.10312004230565863,-0.2289980899523536,0.16035149255719255,23
0.10113072395324707,0.0038553320322876725,0.0077745914459228516,2.6278731855507594e-05,30,2,10,50,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-0.507735337820121,0.034586603394780036,-0.08998766084963905,-0.18771213175832668,0.23193508594944098,3
0.36447596549987793,0.15944090299943706,0.02706305185953776,0.021685831293365255,30,2,10,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.4552923695481168,-0.1829713451359738,-0.08998766084963905,-0.24275045851124322,0.15500976172759767,33
0.37969152132670086,0.06261116040029306,0.022816975911458332,0.007752245248708546,30,2,10,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.507735337820121,-0.1829713451359738,-0.08998766084963905,-0.2602314479352446,0.17908121624368084,45
0.11514449119567871,0.015048681398655702,0.010085662206013998,0.0014315746162659375,30,4,2,50,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.4552923695481168,-0.1829713451359738,-0.14251718667371804,-0.2602603004526029,0.1388938820730424,46
0.2282254695892334,0.0196814631866996,0.013550122578938803,0.0006476771752903004,30,4,2,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.4552923695481168,-0.1829713451359738,-0.14251718667371804,-0.2602603004526029,0.1388938820730424,46
0.5145535469055176,0.19735520400796644,0.023684104283650715,0.0020033029832846098,30,4,2,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.507735337820121,-0.23736083226866223,-0.14251718667371804,-0.2958711189208338,0.15473345838309324,61
